Facility_Name,CO2,Category
Settlers Landing,418.46737800000005,low
Shamrock Park,418.42382344000004,low
Sheffield To Forest Hill Neighbour Connector,418.5582748,medium
Shyzer,418.4263325333333,low
Sierra Drive Park,418.5671688,medium
Silverwood,418.5196258,medium
Silverwood Area,418.5708496,medium
Silverwood Lagoon Property,418.5711804,medium
Simon Says,418.42530680000004,low
Simonds High School,418.42105109999994,low
Ski Hill Parking Lot,418.4257242,low
Ski Hill Road,418.42533130000004,low
Skyline Acres Area,418.5586344,medium
Skywalker,418.42603239999994,low
Small Craft Aquatic Center,418.5640584,medium
Smythe Street Green,418.5636842,medium
Sommet,418.4682196,low
South End,418.4199792,low
South Riverfront / Riverain Sud,418.5634328,medium
Southwood,418.55580506666666,medium
Spillway,418.47515339999995,medium
Splash Pad,418.46856959999997,low
Splenda,418.4264648,low
Sponge Bob,418.42796840000005,low
Squirrel Trail,418.41760605714285,low
St. Francis School,418.425074,low
St. John The Baptist School / South End Community Center Playground,418.41999880000003,low
St. Joseph'S,418.4197952,low
St. Malachy's Memorial High School,418.4208512,low
St. Patrick's Elementary School Playground,418.41898000000003,low
St. Patrick's School,418.41903160000004,low
St. Peter's Park,418.4226436,low
St. Rose School,418.4210976,low
St. Rose School Playground,418.421166,low
Station 1 Skatepark,418.4219124,low
Stewart Hurley Arena,418.4205568,low
Stoneybrook Crescent Park,418.5566536,medium
Sumner,418.47219279999996,medium
Sumner Park Splash Pad,418.472232,medium
Sunny Acres,418.4717964,medium
Sunny Brae Memorial,418.47016479999996,medium
Sunset Drive,418.567592,medium
Suoman,418.4778272,medium
Swanton Street Playground,418.41953159999997,low
Sweetness,418.4262,low
Tall Grass,418.4249250666667,low
Teen Resource Centre,418.421492,low
Tennis Club,418.46758759999994,low
Tennis Moncton,418.4693728,low
The Green,418.56170480000003,medium
Thistle - St. Andrews Curling Club,418.4227304,low
Thompson,418.5622836,medium
Thompson Field,418.56227120000005,medium
Tiger Claws,418.4292276,low
Tilley Drive Park,418.5557212,medium
Timber Lane Park,418.5567776,medium
Tingley,418.5663412,medium
Tingley Field,418.566347,medium
Tobin,418.473008,medium
Tom Page Way,418.4238488,low
Topaqan,418.4772086666666,medium
Topcliffe To Topcliffe Neighbourhood Connector,418.55776080000004,medium
Tour De Pants,418.4282216,low
Trans Canada,418.42467969999996,low
Transmission,418.4691904,low
Transmission Access,418.4693284,low
Tsuga,418.47711104,medium
Tupig,418.476312,medium
Tweedie To Pugsley Neighbourhood Connector,418.556468,medium
University Avenue Green,418.56131480000005,medium
V-Dub,418.4276928,low
Valhalla,418.47730640000003,medium
Valley / Vallae,418.56987860000004,medium
Valley Trail,418.56536206666664,medium
Valley View,418.4695712,low
Vanier,418.5535588,medium
Vanier Ind. To Edward Neighbourhood Connector,418.551248,medium
Vanier Trail,418.551196,medium
Viceroy,418.46964453333334,low
Victoria,418.4689116,low
Victoria Park Pathway,418.4689813333333,low
Victoria Street Playground,418.42303200000003,low
Vince's Walk,418.4783908,medium
Voyage,418.4754934,medium
Water Tower Road,418.42488928,low
Westbrook,418.4734312,medium
Westbrook Baseball Field,418.4733936,medium
Westbrook Community Centre,418.4733936,medium
Westbrook Pathway,418.4734664,medium
Wetland,418.47755176,medium
Wetmore To Bliss Neighbourhood Connector,418.5561652,medium
Wheeler Baseball Field,418.4714604,medium
Wiggins To Douglas Neighbour Connector,418.56602,medium
Wiggins To Staples Neighbourhood Connector,418.5661456,medium
Willie O'Ree Place,418.5641612,medium
Willie ORee Place,418.5639772,medium
Willingdon To Stanley Neighbourhood Connector,418.5615664,medium
Willis Street Park,418.5677872,medium
Wilmot,418.56402959999997,medium
Wilmot Park,418.56399096,medium
Wilmot Park Splash Pad,418.5640492,medium
Wilmot Park Tennis Courts,418.5640016,medium
Wit's End,418.42576399999996,low
Woodbridge,418.558176,medium
Woodbridge Street Park,418.5580752,medium
Woodbridge Street Pool,418.5581912,medium
Woodhaven Drive Playground,418.4270588,low
Woodlawn Learning Center,418.42227679999996,low
Woodlawn Learning Centre,418.4223028,low
Woodridge To Topcliffe Neighbourhood Connector,418.55764320000003,medium
Woodstock Road Open Space,418.5650332,medium
Wynwood,418.468228,low
Ymca,418.4241424,low
York Arena,418.5613484,medium
Young Street Park,418.5619904,medium
Zoo,418.4271719,low
unknown,418.4242345904944,low
École,418.46977960000004,low
